id,hashtagId,count,siblingTagId,createdAt,updatedAt
2247,9,29,13,2017-11-13 12:37:41.772-05,2017-11-13 12:41:52.92-05
2437,9,27,17,2017-11-13 12:38:07.043-05,2017-11-13 12:41:52.92-05
2251,9,24,25,2017-11-13 12:37:41.792-05,2017-11-13 12:41:52.943-05
2138,24,25,37,2017-11-13 12:37:37.691-05,2017-11-13 12:41:56.179-05
2113,10,28,13,2017-11-13 12:37:37.296-05,2017-11-13 12:41:52.997-05
2120,13,28,10,2017-11-13 12:37:37.369-05,2017-11-13 12:41:53.165-05
2176,42,27,47,2017-11-13 12:37:38.365-05,2017-11-13 12:41:48.998-05
2144,25,26,36,2017-11-13 12:37:37.761-05,2017-11-13 12:41:56.24-05
2188,45,22,43,2017-11-13 12:37:38.624-05,2017-11-13 12:41:49.142-05
2121,13,29,27,2017-11-13 12:37:37.387-05,2017-11-13 12:41:53.217-05
2277,27,22,28,2017-11-13 12:37:42.559-05,2017-11-13 12:41:31.3-05
2275,27,30,16,2017-11-13 12:37:42.542-05,2017-11-13 12:41:56.352-05
2218,30,27,36,2017-11-13 12:37:40.107-05,2017-11-13 12:41:56.619-05
2161,36,27,43,2017-11-13 12:37:38.127-05,2017-11-13 12:41:56.896-05
2255,9,25,32,2017-11-13 12:37:41.818-05,2017-11-13 12:41:40.307-05
1963,16,33,1,2017-11-13 12:37:34.761-05,2017-11-13 12:41:53.249-05
2190,46,23,25,2017-11-13 12:37:38.668-05,2017-11-13 12:41:57.284-05
2232,50,26,36,2017-11-13 12:37:41.03-05,2017-11-13 12:41:43.527-05
2308,48,28,22,2017-11-13 12:37:45.63-05,2017-11-13 12:41:57.338-05
2346,18,25,5,2017-11-13 12:37:48.74-05,2017-11-13 12:41:53.433-05
1806,10,34,36,2017-11-13 12:37:32.304-05,2017-11-13 12:41:40.515-05
2320,14,24,48,2017-11-13 12:37:46.463-05,2017-11-13 12:41:50.372-05
2392,19,24,45,2017-11-13 12:37:52.966-05,2017-11-13 12:41:50.715-05
2116,10,21,39,2017-11-13 12:37:37.334-05,2017-11-13 12:41:40.525-05
2280,28,23,9,2017-11-13 12:37:42.602-05,2017-11-13 12:41:36.822-05
2286,28,24,32,2017-11-13 12:37:42.654-05,2017-11-13 12:41:36.852-05
1827,18,23,20,2017-11-13 12:37:32.865-05,2017-11-13 12:41:53.466-05
972,47,25,20,2017-11-13 12:37:25.757-05,2017-11-13 12:41:54.815-05
1831,18,27,32,2017-11-13 12:37:32.934-05,2017-11-13 12:41:45.682-05
1022,49,25,46,2017-11-13 12:37:25.949-05,2017-11-13 12:41:46.874-05
245,16,33,35,2017-11-13 12:37:22.804-05,2017-11-13 12:41:45.48-05
832,40,27,50,2017-11-13 12:37:25.223-05,2017-11-13 12:41:48.862-05
42,3,23,21,2017-11-13 12:37:21.837-05,2017-11-13 12:41:52.613-05
43,3,23,20,2017-11-13 12:37:21.837-05,2017-11-13 12:41:52.612-05
940,46,28,21,2017-11-13 12:37:25.642-05,2017-11-13 12:41:51.933-05
1406,40,30,5,2017-11-13 12:37:27.965-05,2017-11-13 12:41:42.794-05
1369,35,37,1,2017-11-13 12:37:27.768-05,2017-11-13 12:41:48.564-05
1000,49,27,16,2017-11-13 12:37:25.858-05,2017-11-13 12:41:55.059-05
1179,8,25,27,2017-11-13 12:37:26.794-05,2017-11-13 12:41:50.102-05
1090,2,26,36,2017-11-13 12:37:26.314-05,2017-11-13 12:41:35.051-05
1074,1,31,36,2017-11-13 12:37:26.222-05,2017-11-13 12:41:44.501-05
1467,47,33,7,2017-11-13 12:37:28.338-05,2017-11-13 12:41:54.752-05
1445,45,27,32,2017-11-13 12:37:28.204-05,2017-11-13 12:41:46.567-05
1064,1,29,12,2017-11-13 12:37:26.175-05,2017-11-13 12:41:52.501-05
1413,40,32,32,2017-11-13 12:37:28.006-05,2017-11-13 12:41:57.133-05
1266,24,30,7,2017-11-13 12:37:27.233-05,2017-11-13 12:41:53.87-05
1308,27,38,26,2017-11-13 12:37:27.459-05,2017-11-13 12:41:56.364-05
1376,35,28,27,2017-11-13 12:37:27.814-05,2017-11-13 12:41:46.19-05
920,44,24,38,2017-11-13 12:37:25.566-05,2017-11-13 12:41:54.699-05
1092,4,31,1,2017-11-13 12:37:26.341-05,2017-11-13 12:41:35.184-05
846,41,16,23,2017-11-13 12:37:25.284-05,2017-11-13 12:41:19.704-05
861,41,24,46,2017-11-13 12:37:25.344-05,2017-11-13 12:41:28.937-05
1394,36,32,27,2017-11-13 12:37:27.902-05,2017-11-13 12:41:56.869-05
1096,4,31,11,2017-11-13 12:37:26.359-05,2017-11-13 12:41:30.539-05
1103,4,25,45,2017-11-13 12:37:26.429-05,2017-11-13 12:41:49.98-05
1222,12,33,17,2017-11-13 12:37:26.979-05,2017-11-13 12:41:53.086-05
1325,29,32,11,2017-11-13 12:37:27.532-05,2017-11-13 12:41:56.469-05
1497,48,29,40,2017-11-13 12:37:28.48-05,2017-11-13 12:41:57.382-05
1045,50,27,34,2017-11-13 12:37:26.044-05,2017-11-13 12:41:49.347-05
1117,6,20,48,2017-11-13 12:37:26.566-05,2017-11-13 12:41:55.807-05
1069,1,31,27,2017-11-13 12:37:26.202-05,2017-11-13 12:41:52.532-05
1078,1,37,46,2017-11-13 12:37:26.24-05,2017-11-13 12:41:44.519-05
1198,11,28,24,2017-11-13 12:37:26.872-05,2017-11-13 12:41:55.827-05
1055,50,26,47,2017-11-13 12:37:26.077-05,2017-11-13 12:41:55.196-05
1106,6,26,5,2017-11-13 12:37:26.473-05,2017-11-13 12:41:52.661-05
1255,17,24,24,2017-11-13 12:37:27.165-05,2017-11-13 12:41:53.384-05
1340,31,30,27,2017-11-13 12:37:27.638-05,2017-11-13 12:41:56.666-05
1237,15,36,1,2017-11-13 12:37:27.045-05,2017-11-13 12:41:47.8-05
1173,8,27,12,2017-11-13 12:37:26.773-05,2017-11-13 12:41:50.074-05
1149,7,38,12,2017-11-13 12:37:26.683-05,2017-11-13 12:41:52.836-05
1261,24,31,1,2017-11-13 12:37:27.208-05,2017-11-13 12:41:53.859-05
1010,49,27,30,2017-11-13 12:37:25.899-05,2017-11-13 12:41:43.403-05
1213,12,29,1,2017-11-13 12:37:26.939-05,2017-11-13 12:41:53.059-05
1303,27,25,8,2017-11-13 12:37:27.44-05,2017-11-13 12:41:51.069-05
1398,36,32,40,2017-11-13 12:37:27.921-05,2017-11-13 12:41:56.896-05
1298,27,27,2,2017-11-13 12:37:27.418-05,2017-11-13 12:41:11.495-05
930,46,25,3,2017-11-13 12:37:25.607-05,2017-11-13 12:41:57.252-05
1481,48,21,5,2017-11-13 12:37:28.426-05,2017-11-13 12:41:54.927-05
871,43,27,15,2017-11-13 12:37:25.384-05,2017-11-13 12:41:57.187-05
1435,45,22,8,2017-11-13 12:37:28.166-05,2017-11-13 12:41:51.837-05
1194,11,27,7,2017-11-13 12:37:26.853-05,2017-11-13 12:41:40.588-05
881,43,24,30,2017-11-13 12:37:25.421-05,2017-11-13 12:41:57.216-05
1204,11,29,31,2017-11-13 12:37:26.888-05,2017-11-13 12:41:55.842-05
1245,15,28,32,2017-11-13 12:37:27.1-05,2017-11-13 12:41:55.977-05
1250,17,27,5,2017-11-13 12:37:27.145-05,2017-11-13 12:41:53.345-05
841,41,27,17,2017-11-13 12:37:25.264-05,2017-11-13 12:41:54.517-05
970,47,27,19,2017-11-13 12:37:25.752-05,2017-11-13 12:41:54.804-05
1217,12,38,7,2017-11-13 12:37:26.957-05,2017-11-13 12:41:53.072-05
1189,11,28,1,2017-11-13 12:37:26.834-05,2017-11-13 12:41:47.652-05
1030,50,26,14,2017-11-13 12:37:25.984-05,2017-11-13 12:41:49.318-05
1143,7,36,4,2017-11-13 12:37:26.664-05,2017-11-13 12:41:49.994-05
1184,8,20,44,2017-11-13 12:37:26.812-05,2017-11-13 12:41:50.131-05
925,44,25,46,2017-11-13 12:37:25.583-05,2017-11-13 12:41:51.823-05
1338,31,32,12,2017-11-13 12:37:27.615-05,2017-11-13 12:41:56.646-05
1138,5,22,45,2017-11-13 12:37:26.641-05,2017-11-13 12:41:44.8-05
945,46,32,29,2017-11-13 12:37:25.663-05,2017-11-13 12:41:57.289-05
1086,2,29,12,2017-11-13 12:37:26.276-05,2017-11-13 12:41:13.064-05
1163,7,32,48,2017-11-13 12:37:26.739-05,2017-11-13 12:41:52.893-05
1133,5,24,32,2017-11-13 12:37:26.624-05,2017-11-13 12:41:44.758-05
1364,32,25,44,2017-11-13 12:37:27.752-05,2017-11-13 12:41:31.549-05
1050,50,27,40,2017-11-13 12:37:26.062-05,2017-11-13 12:41:49.365-05
915,44,28,31,2017-11-13 12:37:25.55-05,2017-11-13 12:41:54.692-05
1403,36,29,47,2017-11-13 12:37:27.942-05,2017-11-13 12:41:46.306-05
1158,7,32,40,2017-11-13 12:37:26.718-05,2017-11-13 12:41:40.032-05
1258,17,32,36,2017-11-13 12:37:27.185-05,2017-11-13 12:41:50.592-05
1040,50,22,28,2017-11-13 12:37:26.025-05,2017-11-13 12:41:49.34-05
912,44,19,28,2017-11-13 12:37:25.532-05,2017-11-13 12:41:31.981-05
877,43,24,21,2017-11-13 12:37:25.404-05,2017-11-13 12:41:26.067-05
1154,7,25,29,2017-11-13 12:37:26.701-05,2017-11-13 12:41:50.032-05
1232,12,25,44,2017-11-13 12:37:27.026-05,2017-11-13 12:41:53.125-05
1099,4,29,24,2017-11-13 12:37:26.379-05,2017-11-13 12:41:26.932-05
960,46,23,50,2017-11-13 12:37:25.717-05,2017-11-13 12:41:38.439-05
1122,5,29,7,2017-11-13 12:37:26.585-05,2017-11-13 12:41:52.743-05
1319,27,33,46,2017-11-13 12:37:27.499-05,2017-11-13 12:41:56.452-05
1292,26,27,24,2017-11-13 12:37:27.364-05,2017-11-13 12:41:56.278-05
1359,32,25,29,2017-11-13 12:37:27.733-05,2017-11-13 12:41:56.738-05
980,47,25,33,2017-11-13 12:37:25.788-05,2017-11-13 12:41:54.858-05
1354,32,28,15,2017-11-13 12:37:27.717-05,2017-11-13 12:41:56.713-05
965,47,26,13,2017-11-13 12:37:25.734-05,2017-11-13 12:41:54.781-05
1240,15,32,7,2017-11-13 12:37:27.065-05,2017-11-13 12:41:50.38-05
950,46,33,35,2017-11-13 12:37:25.682-05,2017-11-13 12:41:46.641-05
1486,48,22,17,2017-11-13 12:37:28.444-05,2017-11-13 12:41:54.962-05
955,46,24,41,2017-11-13 12:37:25.7-05,2017-11-13 12:41:29.399-05
1313,27,28,35,2017-11-13 12:37:27.479-05,2017-11-13 12:41:46.007-05
1015,49,25,37,2017-11-13 12:37:25.919-05,2017-11-13 12:41:26.222-05
1114,6,32,32,2017-11-13 12:37:26.542-05,2017-11-13 12:41:55.783-05
1384,36,26,6,2017-11-13 12:37:27.865-05,2017-11-13 12:41:56.848-05
836,41,24,6,2017-11-13 12:37:25.242-05,2017-11-13 12:41:54.488-05
1227,12,32,31,2017-11-13 12:37:27.003-05,2017-11-13 12:41:55.914-05
902,44,23,14,2017-11-13 12:37:25.498-05,2017-11-13 12:41:51.774-05
1373,35,27,11,2017-11-13 12:37:27.788-05,2017-11-13 12:41:48.578-05
975,47,25,26,2017-11-13 12:37:25.771-05,2017-11-13 12:41:54.848-05
831,40,33,49,2017-11-13 12:37:25.219-05,2017-11-13 12:41:42.906-05
1418,44,20,5,2017-11-13 12:37:28.074-05,2017-11-13 12:41:54.609-05
1270,24,24,17,2017-11-13 12:37:27.253-05,2017-11-13 12:41:53.89-05
851,41,27,31,2017-11-13 12:37:25.305-05,2017-11-13 12:41:54.556-05
1127,5,21,24,2017-11-13 12:37:26.605-05,2017-11-13 12:41:52.782-05
1209,11,22,45,2017-11-13 12:37:26.912-05,2017-11-13 12:41:47.714-05
866,43,19,3,2017-11-13 12:37:25.364-05,2017-11-13 12:41:57.171-05
826,40,27,41,2017-11-13 12:37:25.197-05,2017-11-13 12:41:48.836-05
856,41,21,38,2017-11-13 12:37:25.325-05,2017-11-13 12:41:54.56-05
1477,48,29,1,2017-11-13 12:37:28.407-05,2017-11-13 12:41:54.921-05
1025,50,25,2,2017-11-13 12:37:25.964-05,2017-11-13 12:41:49.312-05
1288,26,33,7,2017-11-13 12:37:27.341-05,2017-11-13 12:41:54.043-05
1282,24,26,46,2017-11-13 12:37:27.302-05,2017-11-13 12:41:56.187-05
985,47,29,39,2017-11-13 12:37:25.807-05,2017-11-13 12:41:46.719-05
1440,45,21,24,2017-11-13 12:37:28.185-05,2017-11-13 12:41:14.986-05
995,49,30,4,2017-11-13 12:37:25.839-05,2017-11-13 12:41:38.613-05
1035,50,26,20,2017-11-13 12:37:26.006-05,2017-11-13 12:41:55.158-05
1331,29,27,45,2017-11-13 12:37:27.579-05,2017-11-13 12:41:51.195-05
1168,8,19,6,2017-11-13 12:37:26.755-05,2017-11-13 12:41:44.825-05
1344,31,30,48,2017-11-13 12:37:27.675-05,2017-11-13 12:41:56.698-05
1430,45,20,2,2017-11-13 12:37:28.148-05,2017-11-13 12:41:49.08-05
1005,49,29,22,2017-11-13 12:37:25.879-05,2017-11-13 12:41:55.078-05
1457,46,26,11,2017-11-13 12:37:28.258-05,2017-11-13 12:41:57.262-05
1389,36,34,12,2017-11-13 12:37:27.885-05,2017-11-13 12:41:56.85-05
1349,32,24,5,2017-11-13 12:37:27.697-05,2017-11-13 12:41:46.054-05
1450,45,23,46,2017-11-13 12:37:28.223-05,2017-11-13 12:41:51.898-05
